	x	y	theta	v	a	sigma	omega	t
19	-8.079566118773881	-0.4189683389195699	-0.8819910874223468	1.673799193429675	1.0	-0.07886772748871354	0.1410702524810445	1.7617885964411604
20	-7.989471062731012	-0.5321522234186478	-0.8861527605974183	1.761888624130369	1.0	-0.06644092938280456	0.49999516348201956	1.8498780262632184
21	-7.895205473507364	-0.6516862902578832	-0.8898409948565624	1.8499780548306184	1.0	-0.022396640517886767	0.3229332943682167	1.9379674560852764
22	-7.796760600761881	-0.777560793874614	-0.8911447253781888	1.9380674855303248	1.0	0.006050369253568266	-0.06336662508365519	2.0260568859073342
23	-7.69382633369954	-0.9095633252141659	-0.890775814176062	2.0261569162293367	1.0	0.000468439380200959	-0.005703779352708642	2.1141463157293923
24	-7.586154813030693	-1.0475259515806319	-0.8907459540062348	2.1142463469274104	1.0	-3.4003290809972565e-05	0.00031386158179103497	2.2022357455514503
25	-7.473797199232969	-1.1914833019859752	-0.8907482157442951	2.202335777624114	1.0	-6.3554030269511095e-06	5.829347573222531e-05	2.2903251753735083
26	-7.356758630490433	-1.3414388563019006	-0.8907486560886145	2.290425208318582	1.0	-1.2203639873534079e-06	1.3682823470001494e-06	2.3784146051955664
27	-7.235038810730156	-1.497392414003838	-0.8907487440255377	2.378514639008646	1.0	-1.0998327755705746e-06	-3.9350904609035575e-05	2.4665040350176244
28	-7.108637680269398	-1.659343934669562	-0.8907488263252381	2.466604069685631	0.37911421785562954	-4.56623152556271e-06	8.26475769207495e-05	2.5545934648396824
29	-6.977555239233445	-1.827293418382563	-0.890749180667652	2.5	-3.1519162269880486e-15	2.7141464015607986e-06	-0.00010285753372314789	2.6426828946617404
30	-6.84469811050358	-1.997516858275979	-0.8907489671965704	2.5	-2.0605914690342165e-15	-6.346515097014406e-06	7.990974331153599e-05	2.7307723244837985
31	-6.711840939898384	-2.1677402698082355	-0.8907494663580899	2.5	1.856665603701814e-15	6.926886285258137e-07	3.9254350107890264e-05	2.8188617543058565
32	-6.578983867210697	-2.337963747657655	-0.8907494118772444	2.5	-1.4163369505671727e-15	4.150581947565312e-06	-0.0001492286102504544	2.9069511841279145
33	-6.446126783835828	-2.5081872182689082	-0.8907490854286723	2.5	-1.8383102505643985e-15	-8.994881242535329e-06	0.00044833321821369227	2.9950406139499726
34	-6.313269636423506	-2.6784106455091456	-0.8907497928875722	2.5	-1.3324485060628767e-15	3.049853632019717e-05	-0.0005212749173932772	3.0831300437720306
35	-6.180412627789171	-2.8486341667403057	-0.8907473941387306	2.5	2.0985934263036128e-16	-1.5420273933516985e-05	0.0013775083205592885	3.1712194735940886
36	-6.04755514860705	-3.0188573692803056	-0.8907486069629735	2.5	8.878175358787314e-16	0.00010592364859969137	-0.001536648277746077	3.2593089034161467
37	-5.9146979073370325	-3.189080732952933	-0.8907402759326718	2.5	-1.0310077315921122e-15	-2.94388220240073e-05	-0.08988416332057798	3.3473983332382047
38	-5.781839031827727	-3.35930298978105	-0.8907425913336302	2.5	2.70451370490462e-15	-0.007947283518966466	-0.30071820741378713	3.4354877630602627
39	-5.648980610512716	-3.529525554230209	-0.8913676684938946	2.5	-5.70601076383823e-15	-0.034437378947158356	0.49999804771995826	3.5235771928823207
40	-5.516244848931341	-3.6998311271126636	-0.894077283056066	2.5	-8.516958567640963e-15	0.00960716398863493	0.499999759087157	3.6116666227043788
41	-5.384041793607813	-3.8704956413983966	-0.8933216440888766	2.5	-2.743930774050549e-15	0.05365185767778904	0.4999999074376607	3.699756052526437
42	-5.251690018189024	-4.041060201706678	-0.8890978080304927	2.5	1.6198035743372412e-14	0.09769656443505453	0.4999999389872469	3.787845482348495
43	-5.118509249924106	-4.211063977665677	-0.8813894016173853	2.5	5.733156751231791e-14	0.14174127397150518	0.4999999105001701	3.875934912170553
44	-4.983825716166488	-4.3800353417671545	-0.8701666118439351	2.5	1.5197331722416027e-11	0.18578598099854537	-0.4999999313197683	3.964024341992611
45	-4.8469777254489115	-4.547483009047877	-0.8553861855783437	2.5	3.259801309465076e-14	0.14174127213751858	-0.49999994790531466	4.0521137718146685
46	-4.7073213021002855	-4.712887190519071	-0.844163395952031	2.5	2.0095198907246777e-14	0.09769656181548038	-0.4999999191272354	4.1402032016367265
47	-4.5655646893630975	-4.87671222667016	-0.8364549897469191	2.5	6.22088661984518e-15	0.05365185402848688	-0.4999997922139425	4.2282926314587845
48	-4.422381590608662	-5.039439038895433	-0.8322311539763815	2.5	-1.2186419255455155e-15	0.00960715742121311	-0.49999856501834083	4.316382061280843
49	-4.278422395756496	-5.201559428792284	-0.8314755155257755	2.5	9.899897001234956e-16	-0.034437431083099754	0.2780646403984402	4.404471491102901
50	-4.134324772688071	-5.363570985277426	-0.8341851341933699	2.5	-1.568870830330774e-15	-0.00994287545672555	0.10649366224430812	4.492560920924959
51	-3.99072411772565	-5.525972318440056	-0.8349671798195578	2.5	1.6094066690329463e-15	-0.0005619094699616203	0.015352627029889473	4.580650350747017
52	-3.8472671975458805	-5.688485897672015	-0.8350113747218119	2.5	-9.356236561042565e-16	0.0007904946913720622	-0.01741696858554318	4.668739780569075
53	-3.7038184041158893	-5.851005816788961	-0.8349492012915973	2.5	-3.0093192444323094e-16	-0.0007437561405571345	0.017659700229973773	4.756829210391133
54	-3.5603581780897193	-6.013516816846953	-0.8350076986729219	2.5	2.3379557954453315e-15	0.0008118767835297223	-0.018279505282930184	4.844918640213191
55	-3.416908708675557	-6.176036208637878	-0.8349438435127658	2.5	1.8151419279209036e-15	-0.0007983544142728953	-0.23381903052684172	4.933008070035249
56	-3.2734474974882897	-6.338546440065069	-0.8350066351206169	2.5	2.3222141539159016e-15	-0.021395339494928764	0.09940081059800733	5.021097499857307
57	-3.1299978324993396	-6.501065679289876	-0.8366896626712628	2.5	-6.1143050447553804e-15	-0.012639178765499914	0.4999993621341459	5.109186929679365
58	-2.986857968230016	-6.663826087638906	-0.8376838031613936	2.5	-3.4297515552555604e-15	0.03140547995628975	0.49999983079038085	5.197276359501423
59	-2.8439013919098075	-6.826728706033803	-0.8352129099613078	2.5	7.173026849823903e-15	0.07545017996173999	0.49999990837564495	5.285365789323481
60	-2.7004896631044306	-6.989277531402924	-0.829267396226896	2.5	3.903827688736378e-14	0.11949488680163199	0.4999998973165763	5.373455219145539
61	-2.55598824706265	-7.150970457136536	-0.8198242372755168	2.5	-1.752507486984659e-11	0.16353959266733692	-0.4999998478434013	5.461544648967597
62	-2.4097721003950716	-7.311290794425142	-0.8068469684941599	2.5	2.462168476296765e-14	0.11949489115969582	-0.4999998831415972	5.549634078789655
63	-2.261231521462763	-7.469698376806684	-0.7974038091951247	2.5	9.709050316109804e-15	0.07545018654265671	-0.499999789966761	5.637723508611713
64	-2.1110228375050264	-7.626695448380559	-0.7914582949401723	2.5	4.3327647451417005e-15	0.03140549013333589	-0.499999189944164	5.725812938433771
65	-1.9597739712751248	-7.782796356016475	-0.7889874009388608	2.5	1.5719587502007762e-15	-0.01263915342033643	-0.06876631067112644	5.813902368255829
66	-1.8080951059820602	-7.938523012218216	-0.7899815394352429	2.5	-1.3044317975449769e-16	-0.018696738518322466	0.2068184728974741	5.901991798077887
67	-1.6565890846836595	-8.094400372321628	-0.79145223315236	2.5	7.60023551268281e-17	-0.0004782171641152121	0.012886820737186862	5.990081227899945
68	-1.5053391619016663	-8.250500363115808	-0.7914898455460654	2.5	1.1130345263915426e-15	0.0006569755268426537	-0.012737089908049426	6.078170657722003
69	-1.3540957949818309	-8.406606042658343	-0.7914381735742163	2.5	-1.9505380721315376e-15	-0.00046502746074971027	0.027114450607146512	6.166260087544061
70	-1.2028434216871624	-8.562703906925186	-0.7914747485806726	2.5	-0.38024954150367796	0.0019234690331721813	0.19076476960426586	6.254349517366119
71	-1.051597423320026	-8.71880730313198	-0.7913234650975809	2.466504059672622	-1.0	0.01872782881774823	-0.4999904713774051	6.342438947188177
72	-0.9023518640823676	-8.87279658936216	-0.7898700629290057	2.3784146289958263	-1.0	-0.025316046722349418	-0.4999993039385541	6.430528377010235
73	-0.7581957611997191	-9.021076916330072	-0.7917647696415525	2.290325198305857	-1.0	-0.06936070031772255	-0.49999960148957134	6.518617806832293
74	-0.6196810739492027	-9.164128110544748	-0.7967705556553311	2.2022357676114535	-1.0	-0.11340538012419518	0.4552489222743178	6.606707236654351
75	-0.4872651807810833	-9.30234211390228	-0.8046613558660297	2.114146336914799	-1.0	-0.07330276213394411	0.49999991364320856	6.694796666476409
76	-0.3613226033454944	-9.436025994941021	-0.8095456107628252	2.0260569062167657	-1.0	-0.029258054830035428	0.49999997701760257	6.782886096298467
77	-0.24133119628382915	-9.56472750281121	-0.8114110742897538	1.9379674755177878	-1.0	0.014786658056487868	0.49999999319601907	6.870975526120525
78	-0.12681491313352347	-9.688047159733998	-0.8105094742284854	1.8498780448181125	-1.0	0.0588313723681592	0.4999999996165466	6.9590649559425835
79	-0.017384769321844323	-9.805662769182957	-0.8070816495109083	1.7617886141178916	-1.0	0.10287608724541182	0.5	7.0471543857646415
80	0.0872646792145594	-9.917319652272635	-0.8013594443403882	1.6736991834172248	-1.0	0.14692080240001293	0.5	7.1352438155866995
81	0.18736013960985057	-10.02282286335829	-0.7935676025049777	1.5856097527161788	-1.0	0.19096551770868542	0.5	7.2233332454087575
82	0.28305532062625843	-10.12203100792013	-0.7839256617192034	1.4975203220148	-1.0	0.23501023310975988	0.5	7.311422675230816
83	0.3744373280565872	-10.214851315656873	-0.7726498479731011	1.4094308913131197	-1.0	0.2790549485685487	0.5	7.399512105052874
84	0.4615334946378695	-10.301235653208218	-0.7599549698836733	1.3213414606111582	-1.0	0.3230996640634555	0.5	7.487601534874932
85	0.5443184666586092	-10.381177191996724	-0.7460563130473084	1.233252029908927	-1.0	0.3671443795795649	0.5	7.57569096469699
86	0.6227214045089784	-10.45470747616823	-0.731171534392638	1.1451625992064298	-1.0	0.4111890951052407	0.5	7.663780394519048
87	0.6966331817459699	-10.521893662994236	-0.7155225565336126	1.0570731685036632	-1.0	0.45523381062993024	0.5	7.751869824341106
88	0.7659134884430251	-10.58283573328879	-0.6993374621227005	0.9689837378006159	-1.0	0.4992785261422188	0.5	7.839959254163164
89	0.8303977612378605	-10.637663492573097	-0.682852388204169	0.8808943070972672	-1.0	0.5433232416272399	0.5	7.928048683985222
90	0.8899038761461651	-10.686533205236772	-0.6663134205674378	0.7928048763935857	-1.0	0.5873679570617397	0.5	8.01613811380728
91	0.9442385524654912	-10.729623724210008	-0.64997848810054	0.7047154456895238	-1.0	0.6314126724015868	0.5	8.104227543629337
92	0.9932034286144328	-10.767131998102359	-0.6341192571438324	0.6166260149850119	-1.0	0.6754573875386244	0.4999999953764806	8.192316973451394
93	1.036600785305592	-10.799267856791882	-0.6190230258445751	0.5285365842799455	-1.0	0.7195021020423715	0.34621528009856267	8.280406403273451
94	1.0742389099510303	-10.82624799545989	-0.6049946185169381	0.44044715357416214	-1.0	0.75	-2.1828735201554714e-09	8.368495833095508
95	1.105937120744277	-10.84828909649152	-0.5926535016907776	0.3523577228673947	-1.0	0.75	-4.352200819289411e-09	8.456585262917566
96	1.1315250724166679	-10.865607603976136	-0.5827806082329371	0.2642682921591646	-1.0	0.75	-9.523839328695352e-09	8.544674692739623
97	1.1508511132322132	-10.878406345582055	-0.5753759381442758	0.1761788614484828	-1.0	0.75	-2.99593969551286e-08	8.63276412256168
98	1.1638016862329466	-10.886843191115858	-0.570439491425489	0.08808943073274093	-1.0	0.75	-0.23064914745418053	8.720853552383737
99	1.1702989182971844	-10.89102959473233	-0.5679712680772491	0.0	0.0	0.7296822527200285	0.0	8.808942982205794
100	1.1702989182971844	-10.89102959473233	-0.5679712680772491	0.0	-1.0	-0.7495754243022904	-0.007630544784840974	8.864585444879499
101	1.1702989178290075	-10.891029594433054	-0.5679712679001492	-0.16465285110955807	-1.0	-0.75	-1.4300009840455216e-08	8.920227907553203
102	1.1626149687489435	-10.886105789162784	-0.5650571142000795	-0.22029531440007027	-1.0	-0.75	-8.297609093833427e-09	8.975870370226907
103	1.1523140844332234	-10.87954803164451	-0.561158157078346	-0.2759377776591908	-1.0	-0.75	-5.266530929691976e-09	9.031512832900612
104	1.1393776801103639	-10.871384280458054	-0.5562743965356178	-0.33158024090781263	-1.0	-0.75	-3.5080569083209942e-09	9.087155295574316
105	1.1237823249388992	-10.861650361599187	-0.5504058325722232	-0.38722270415115717	-1.0	-0.75	-2.3743343062014485e-09	9.14279775824802
106	1.1054999473531821	-10.85039008067846	-0.5435524651884208	-0.4428651673913113	-1.0	-0.75	-1.5741247938864702e-09	9.198440220921725
107	1.0844980854490873	-10.83765535684286	-0.5357142943844613	-0.49850763062931697	-1.0	-0.75	-9.590192673054603e-10	9.25408268359543
108	1.0607401824100993	-10.823506376703392	-0.5268913201606165	-0.5541500938657681	-1.0	-0.75	-4.425712116034259e-10	9.309725146269134
109	1.0341859269738587	-10.808011766240966	-0.5170835425172011	-0.6097925571010344	-1.0	-0.75	3.723297939049809e-11	9.365367608942838
110	1.00479163893918	-10.791248778352442	-0.5062909614545967	-0.6654350203353612	-1.0	-0.75	5.129058319938935e-10	9.421010071616543
111	0.9725106997135505	-10.773303493388113	-0.4945135769732872	-0.7210774835689185	-1.0	-0.75	1.0637467363314365e-09	9.476652534290247
112	0.9372940279011104	-10.754271029721512	-0.48175138907388654	-0.7767199468018288	-1.0	-0.75	0.21404975443726534	9.532294996963952
113	0.8990905999311164	-10.73425576108188	-0.4680043977572444	-0.8323624100341821	-1.0	-0.738089753087586	0.4999999820631379	9.587937459637656
114	0.85784801572689	-10.713371537069134	-0.45357867610874336	-0.8880048732660466	-1.0	-0.7102685227487815	0.49999999521714994	9.64357992231136
115	0.8135199667114068	-10.691728334288488	-0.43893706961374135	-0.9436473364974746	-1.0	-0.6824472916780528	0.4999999994818524	9.699222384985065
116	0.7660712419846324	-10.669421194219996	-0.42415275637883487	-0.9992897997285055	-1.0	-0.6546260603700235	0.5	9.75486484765877
117	0.7154699361353961	-10.64654420473824	-0.40929612237861257	-1.05493226295917	-1.0	-0.6268048289491912	0.5	9.810507310332474
118	0.6616876350602662	-10.623189718988163	-0.39443495195523787	-1.1105747261894907	-1.0	-0.5989835974667048	0.5	9.866149773006178
119	0.6046995311115528	-10.599447584088436	-0.37963461831084894	-1.1662171894194844	-1.0	-0.5711623659495901	0.5	9.921792235679883
120	0.5444844735713689	-10.575404380900354	-0.36495827399878084	-1.221859652649163	-1.0	-0.5433411344151017	0.5	9.977434698353587
121	0.4810249607649828	-10.551142675876287	-0.35046704141444557	-1.277502115878533	-1.0	-0.5155199028764129	0.5	10.033077161027292
122	0.414307080356506	-10.526740285687996	-0.33622020328607427	-1.333144579107597	-1.0	-0.4876986713456121	0.5	10.088719623700996
123	0.3443204045347145	-10.502269554955902	-0.32227539316538	-1.3887870423363544	-1.0	-0.4598774398362509	0.5	10.1443620863747
124	0.27105784691652174	-10.477796646976728	-0.3086887859181425	-1.4444295055647993	-1.0	-0.43205620836647257	0.5	10.200004549048405
125	0.19451548808908664	-10.453380846897515	-0.29551528821468376	-1.5000719687929218	-1.0	-0.40423497696490673	0.4999999989546529	10.25564701172211
126	0.11469237679648792	-10.429073876325361	-0.2828087290201252	-1.5557144320207072	-1.0	-0.37641374568621233	0.4999999943419983	10.311289474395814
127	0.03159031387014297	-10.404919217908645	-0.2706220500840644	-1.6113568952481359	-1.0	-0.3485925146641796	0.4999999801990433	10.366931937069518
128	-0.05478637388021277	-10.380951447989323	-0.25900749642826104	-1.666999358475181	-1.0	-0.3207712844290982	-0.23511581608253507	10.422574399743223
129	-0.14443106244067389	-10.357195575018594	-0.2480168068224749	-1.7226418217018076	-1.0	-0.3338537074494684	-0.4999999831277195	10.478216862416927
130	-0.2373350544458813	-10.333666381060626	-0.23616342615631036	-1.7782842849279714	-1.0	-0.36167493784750887	-0.499999997173957	10.533859325090631
131	-0.3335238466250237	-10.310515671947517	-0.22282504254580004	-1.8339267481536141	-1.0	-0.38949616902711987	-0.5	10.589501787764336
132	-0.43303474897543637	-10.287965829366	-0.20791227991289546	-1.8895692113786604	-1.0	-0.41731740046297966	-0.5	10.64514425043804
133	-0.5359025566220373	-10.266263365078471	-0.19133228769567487	-1.9452116746030093	-1.0	-0.44513863202371207	-0.5	10.700786713111745
134	-0.6421577637421123	-10.245680606525237	-0.17298855034361982	-2.0008541378265234	-1.0	-0.47295986365673287	-0.5	10.756429175785449
135	-0.7518244014690358	-10.226517422683072	-0.1527806968241782	-2.0564966010490107	-1.0	-0.5007810953354273	-0.5	10.812071638459154
136	-0.8649174447540757	-10.209102963783689	-0.13060431013120258	-2.112139064270191	-1.0	-0.5286023270442369	-0.5	10.867714101132858
137	-0.9814397265392564	-10.193797378511757	-0.10635073679391348	-2.1677815274896353	-1.0	-0.5564235587728567	-0.5	10.923356563806562
138	-1.1013782902932667	-10.180993459897964	-0.07990689638607215	-2.2234239907066384	-1.0	-0.5842447905135374	-0.5	10.978999026480267
139	-1.2247001039312246	-10.171118155814264	-0.05115509103525901	-2.279066453919921	-1.0	-0.612066022259317	-0.5	11.034641489153971
140	-1.3513470493187374	-10.164633861197764	-0.019972814932242247	-2.334708917126772	-1.0	-0.6398872540023106	-0.5	11.090283951827676
141	-1.4812300918884165	-10.162039386212273	0.013767436159529061	-2.390351380319651	-1.0	-0.66770848573045	-0.5	11.14592641450138
142	-1.6142225404373327	-10.16387046672771	0.05019835539412532	-2.4459938434580004	-0.9705929402734847	-0.6955297174170839	-0.5	11.201568877175085
143	-1.750152166543457	-10.170699649856129	0.08945801533202727	-2.5	-7.527608618162147e-12	-0.7233509489625382	-0.4789338842747918	11.257211339848789
144	-1.8887017096498673	-10.183127212787259	0.13166243509893047	-2.5	-1.471020177567734e-12	-0.75	-9.594711379449263e-10	11.312853802522493
145	-2.02660216531745	-10.201389353057612	0.17590937229511164	-2.5	-1.449942039549761e-12	-0.75	-6.74426740447584e-10	11.368496265196198
146	-2.1635560654506523	-10.225733229224893	0.22015630949549908	-2.5	-1.311198356263267e-10	-0.75	0.10114591542210592	11.424138727869902
147	-2.299291069202261	-10.256110831433713	0.26440324669886756	-2.5	-2.4912214150645216e-10	-0.7443720020089127	0.5	11.479781190543607
148	-2.4335348357254167	-10.292462406855996	0.3082144802703192	-2.5	2.5512074074576323e-12	-0.7165507702748074	0.5	11.535423653217311
149	-2.5660337179664774	-10.334658222625803	0.3499059492422392	-2.5	1.5866075990569508e-12	-0.6887295384710146	0.5	11.591066115891016
150	-2.696624202305609	-10.382339066611792	0.38953276203377196	-2.5	7.699402903835306e-13	-0.6609083066450563	0.5	11.64670857856472
151	-2.8251766701870094	-10.435155136552268	0.4271478873952128	-2.5	8.229200062329349e-14	-0.6330870748089842	0.5	11.702351041238424
152	-2.951592499126487	-10.492767155670574	0.46280215440492095	-2.5	-4.888620338014571e-13	-0.6052658429677891	0.5	11.757993503912129
153	-3.0758013729498637	-10.554847620236202	0.4965442524687474	-2.5	-9.07719883844382e-13	-0.5774446111241451	0.5	11.813635966585833
154	-3.197758788528333	-10.621081613669691	0.5284207313198447	-2.5	0.9297151923517536	-0.549623379279774	0.5	11.869278429259538
155	-3.3174437468072684	-10.691167336583824	0.5584760010185857	-2.448268382042459	1.0	-0.5218021474359738	0.5	11.924920891933242
156	-3.432427032199666	-10.763292399125596	0.5861672195367416	-2.3926259188821133	1.0	-0.4939809155938085	0.5	11.980563354606947
157	-3.5426871538918974	-10.836860941350343	0.6115649653134085	-2.3369834556867537	1.0	-0.466159683754239	0.5	12.036205817280651
158	-3.6484052661958692	-10.91142888260467	0.63478215337193	-2.2813409924796777	1.0	-0.43833845191821114	0.5	12.091848279954355
159	-3.749769678030902	-10.986596246059166	0.6559272095084442	-2.22569852926671	1.0	-0.41051722008672487	0.5	12.14749074262806
160	-3.8469718132709567	-11.062003568658879	0.6751042607823371	-2.170056066050179	1.0	-0.38269598826088863	0.5	12.203133205301764
161	-3.940202842556443	-11.137328451809722	0.6924133260068692	-2.114413602831248	1.0	-0.3548747564419748	0.5	12.258775667975469
162	-4.0296509043785536	-11.212282291696301	0.7079505062398327	-2.058771139610583	1.0	-0.32705352463148	0.5	12.314418130649173
163	-4.115498841827279	-11.286607214229482	0.7218081752742201	-2.003128676388598	1.0	-0.2992322928311966	0.5	12.370060593322878
164	-4.197922389209596	-11.360073228680339	0.7340751701288972	-1.9474862131655681	1.0	-0.27141106104331647	0.5	12.425703055996582
165	-4.277088749849413	-11.43247560555626	0.744836981539281	-1.8918437499416867	1.0	-0.2435898292705464	0.5	12.481345518670286
166	-4.353155512829521	-11.503632477778252	0.7541759444480199	-1.8362012867170923	1.0	-0.21576859751628172	0.5	12.53698798134399
167	-4.42626986227859	-11.573382659356849	0.762171428495679	-1.780558823491888	1.0	-0.18794736578480628	0.5	12.592630444017695
168	-4.496568038090445	-11.641583672226144	0.7689000285114286	-1.7249163602661528	1.0	-0.16012613408164544	0.5	12.6482729066914
169	-4.564175011732886	-11.708109969420722	0.7744357550037404	-1.669273897039947	1.0	-0.1323049024139871	0.5	12.703915369365104
170	-4.6292043451005975	-11.772851341150792	0.7788502246510925	-1.6136314338133182	1.0	-0.10448367079133714	0.5	12.759557832038809
171	-4.691758204230137	-11.835711489365627	0.7822128507926863	-1.5579889705863037	1.0	-0.0766624392265233	0.5	12.815200294712513
172	-4.751927503160803	-11.89660675594536	0.7845910339191826	-1.5023465073589328	1.0	-0.0488412077370234	0.5	12.870842757386217
173	-4.8097921563273625	-11.955464989603406	0.7860503521634625	-1.446704044131229	1.0	-0.02101997634753775	0.49999999850777505	12.926485220059922
174	-4.865421420640808	-12.012224536816687	0.7866547517914377	-1.3910615809032103	1.0	0.006801254906290948	0.4999999951110651	12.982127682733626
175	-4.918874310881204	-12.066833342547522	0.7864667376929299	-1.3354191176748897	1.0	0.03462248597111671	0.49999999020540103	13.03777014540733
176	-4.970200074219918	-12.11924814711532	0.7855475638726771	-1.2797766544462772	1.0	0.062443716762977865	0.49999998280683594	13.093412608081035
177	-5.019438711633237	-12.169433766266692	0.7839574239415857	-1.2241341912173789	1.0	0.09026494714316352	0.4999999709250304	13.14905507075474
178	-5.066621535689787	-12.217362442240173	0.7817556416084305	-1.1684917279881974	1.0	0.11808617686221533	0.4999999497764359	13.204697533428444
179	-5.111771755713347	-12.263013254395416	0.7790008611726162	-1.1128492647587327	1.0	0.14590740540450653	0.49999990504284425	13.260339996102148
180	-5.15490508266216	-12.306371578754673	0.7757512380199367	-1.057206801528981	1.0	0.17372863145770995	0.49999976456113515	13.315982458775853
181	-5.196030347246299	-12.347428586569633	0.7720646291285786	-1.0015643382989357	1.0	0.20154984969416467	-0.2642506173908468	13.371624921449557
182	-5.235150125845352	-12.386180772768904	0.7679987836381055	-0.9459218750685859	1.0	0.1868462945794909	-0.49999966999416373	13.427267384123262
183	-5.27226136970696	-12.422629505854772	0.7644456392813748	-0.8902794118379173	1.0	0.15902508160497547	-0.4999998066963946	13.482909846796966
184	-5.307324464536632	-12.456809850993592	0.7616084658822658	-0.8346369486069103	1.0	0.13120386102401108	-0.49999984665838076	13.53855230947067
185	-5.340296653829511	-12.488760519276592	0.759419810126581	-0.7789944853755398	1.0	0.1033826382194633	-0.4999998620314213	13.594194772144375
186	-5.3711428453660535	-12.518513710229069	0.7578137019307796	-0.7233520221437734	1.0	0.0755614145595216	-0.4999998657531973	13.64983723481808
187	-5.399834777824957	-12.54609563027705	0.7567254640370118	-0.6677095589115699	1.0	0.04774019069249112	-0.49999986189454426	13.705479697491784
188	-5.426350255955734	-12.571527025675376	0.7560915215390083	-0.6120670956788763	1.0	0.019918967040165613	-0.4999998514098576	13.761122160165488
189	-5.450672441866562	-12.594823724432723	0.7558492113974193	-0.5564246324456238	1.0	-0.007902256028766074	-0.49999983360864164	13.816764622839193
190	-5.472789191351814	-12.615997183059715	0.7559365919517981	-0.5007821692117226	1.0	-0.035723478107194215	-0.499999806264781	13.872407085512897
191	-5.492692425412617	-12.635055035060544	0.7562922524313022	-0.44513970597705227	1.0	-0.06354469866414256	-0.4999997649149088	13.928049548186602
192	-5.510377528231726	-12.652001639027423	0.7568551224648142	-0.3894972427414477	1.0	-0.09136591692028209	-0.49999970093283197	13.983692010860306
193	-5.525842763870785	-12.666838625014478	0.7575642815907648	-0.33385477950467485	1.0	-0.11918713161630125	-0.4999995969413269	14.03933447353401
194	-5.539088704883028	-12.67956543859292	0.7583587687667793	-0.27821231626638765	1.0	-0.1470083405259769	-0.4999994146733831	14.094976936207715
195	-5.550117666896364	-12.690179882648284	0.7591773918792792	-0.22256985302604457	1.0	-0.17482953929381523	-0.4999990499556214	14.15061939888142
196	-5.558933144039051	-12.698678657595773	0.7599585372532935	-0.16692738978272925	1.0	-0.20265071776785906	-0.4999981505705427	14.206261861555124
197	-5.5655392408709465	-12.705057901281927	0.7606399791618736	-0.11128492653470456	1.0	-0.23047184619790217	-0.49999451149463153	14.261904324228828
198	-5.569940097265834	-12.70931373042806	0.7611586893371128	-0.05564246327802068	1.0	-0.2582927721407997	0.027518125367465653	14.317546786902533
